CNPJ_COMPANHIA,DATA_REFERENCIA,NOME_COMPANHIA,DATA_FIM_EXERCICIO_SOCIAL,ORGAO_ADMINISTRACAO,QTD_MEMBROS_REMUNERADOS_ACAO,DILUICAO_POTENCIAL,PRECO_MEDIO_PONDERADO_OPCOES_EM_ABERTO,PRECO_MEDIO_PONDERADO_OPCOES_PERDIDAS,PRECO_MEDIO_PONDERADO_OPCOES_EXERCIDAS,QTD_MEMBROS_REMUNERADOS_MIN_MAX_MEDIA,VALOR_MAIOR_REMUNERACAO,VALOR_MENOR_REMUNERACAO,VALOR_MEDIO_REMUNERACAO,OBSERVACAO_x,QTD_MEMBROS_REMUNERADOS_TOTAL,SALARIO,BENEFICIOS_DIRETOS_INDIRETOS,PARTICIPACOES_COMITES,OUTROS_VALORES_FIXOS,DESCRICAO_OUTROS_REMUNERACOES_FIXAS,BONUS,PARTICIPACAO_RESULTADOS,PARTICIPACAO_REUNIOES,OUTROS_VALORES_VARIAVEIS,COMISSOES,DESCRICAO_OUTROS_REMUNERACOES_VARIAVEIS,POS_EMPREGO,CESSACAO_CARGO,BASEADA_ACOES,OBSERVACAO_y,TOTAL_REMUNERACAO_ORGAO,QTD_MEMBROS_REMUNERADOS_VARIAVEL,BONUS_VALOR_MINIMO,BONUS_VALOR_MAXIMO,BONUS_VALOR_METAS_ATINGIDAS,BONUS_VALOR_EFETIVO,PARTICIPACAO_VALOR_MINIMO,PARTICIPACAO_VALOR_MAXIMO,PARTICIPACAO_VALOR_METAS_ATINGIDAS,PARTICIPACAO_VALOR_EFETIVO,SETOR_DE_ATIVDADE,ANO_REFER
61.189.288/0001-89,2025-12-31,MARISA LOJAS S.A.,2023-12-31,Diretoria Estatutária,3.67,3.49,2.71,2.61,0.0,3.67,4898380.68,204444.14,2339932.97,"O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2024-CVM/SEP. O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/Anual2024-CVM/SEP.",3.67,4298021.32,77767.23,0.0,0.0,-,0.0,0.0,0.0,4146265.0,0.0,-,0.0,0.0,8522220.0,"Conforme disposto no OFÍCIOCIRCULAR/ANUAL2024-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais. O item 'Outros' refere-se a hiring bônus ou remuneração por evento pontual, não ligados ao atingimento de metas.",17044273.55,3.67,0.0,4153332.0,3461110.0,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2023
61.189.288/0001-89,2025-12-31,MARISA LOJAS S.A.,2024-12-31,Diretoria Estatutária,2.75,14.23,1.39,1.6,0.0,2.75,180000.0,83000.0,256472.22,"O número de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular/Anual-2025-CVM/SEP. O valor da menor remuneração anual individual foi apurado com a exclusão dos membros do respectivo órgão que tenham exercido o cargo por menos de 12 meses, conforme disposto no Ofício Circular/Anual-2025-CVM/SEP.",2.75,1765000.0,614455.53,0.0,0.0,-,320000.0,0.0,0.0,0.0,0.0,-,0.0,0.0,4320000.0,"Conforme disposto no Ofício Circular/Anual-2024-CVM/SEP, o número de membros da Diretoria foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",7019455.53,2.75,320000.0,2320000.0,1624000.0,320000.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2024
61.189.288/0001-89,2025-12-31,MARISA LOJAS S.A.,2025-12-31,Diretoria Estatutária,0.0,8.41,0.74,1.47,0.0,,,,,,2.0,2810806.0,699109.96,0.0,0.0,,3358692.6,0.0,0.0,0.0,0.0,,0.0,0.0,121946.11,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros da Diretoria foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",6990554.67,2.0,2959128.4,5068692.6,2959128.4,0.0,0.0,0.0,0.0,0.0,Comércio (Atacado e Varejo),2025
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2022-12-31,Conselho Fiscal,,,,,,0.0,0.0,0.0,0.0,O Conselho Fiscal da Companhia não havia sido instalado.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,Farmacêutico e Higiene,2022
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2023-12-31,Conselho Fiscal,,,,,,0.0,0.0,0.0,0.0,O Conselho Fiscal da Companhia não havia sido instalado.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,Farmacêutico e Higiene,2023
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2024-12-31,Conselho Fiscal,,,,,,0.0,0.0,0.0,0.0,O Conselho Fiscal da Companhia não havia sido instalado.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,Farmacêutico e Higiene,2024
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2025-12-31,Conselho Fiscal,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,Farmacêutico e Higiene,2025
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2022-12-31,Conselho de Administração,,,,,,6.0,252745.12,252745.12,252745.12,"O número de membros de cada órgão foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP. O valor da maior remuneração anual individual da Diretoria foi apurado sem qualquer exclusão, considerando todas as remunerações reconhecidas no resultado, sendo que o membro da Diretoria que teve a maior remuneração no exercício social encerrado em 31 de dezembro de 2021, exerceu suas funções na Companhia por 12 meses. O valor da menor remuneração anual individual da Diretoria foi apurado com a exclusão de todos os membros da Diretoria que tenham exercido o cargo por menos de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 8.2 acima.",6.0,1516470.72,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",1516470.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farmacêutico e Higiene,2022
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2023-12-31,Conselho de Administração,,,,,,6.0,920957.0,134151.0,542679.67,"O número de membros de cada órgão foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL- 2025-CVM/SEP. O valor da maior remuneração anual individual do Conselho de Administração foi apurado sem qualquer exclusão, considerando todas as remunerações reconhecidas no resultado, sendo que o membro do Conselho que teve a maior remuneração no exercício social encerrado em 31 de dezembro de 2022, exerceu suas funções na Companhia por 12 meses. O valor da menor remuneração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício, considerando que todos os membros exerceram seu cargo por [menos] de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",6.0,3256078.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",3256078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farmacêutico e Higiene,2023
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2024-12-31,Conselho de Administração,,,,,,6.0,3302077.83,582612.0,1035856.31,"O número de membros de cada órgão foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL- 2025-CVM/SEP. O valor da maior remuneração anual individual do Conselho de Administração foi apurado sem qualquer exclusão, considerando todas as remunerações reconhecidas no resultado, sendo que o membro do Conselho que teve a maior remuneração no exercício social encerrado em 31 de dezembro de 2022, exerceu suas funções na Companhia por 12 meses. O valor da menor remuneração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício, considerando que todos os membros exerceram seu cargo por [menos] de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",6.0,6215137.83,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",6215137.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farmacêutico e Higiene,2024
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2025-12-31,Conselho de Administração,,,,,,,,,,,6.0,6516901.08,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",6516901.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farmacêutico e Higiene,2025
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2022-12-31,Diretoria Estatutária,,,,,,3.0,9721714.41,2007147.34,4734237.55,"O número de membros de cada órgão foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL- 2025-CVM/SEP. O valor da maior remuneração anual individual do Conselho de Administração foi apurado sem qualquer exclusão, considerando todas as remunerações reconhecidas no resultado, sendo que o membro do Conselho que teve a maior remuneração no exercício social encerrado em 31 de dezembro de 2022, exerceu suas funções na Companhia por 12 meses. O valor da menor remuneração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício, considerando que todos os membros exerceram seu cargo por [menos] de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",3.0,5133319.0,400314.72,0.0,0.0,,0.0,8627006.34,0.0,0.0,0.0,,42072.6,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",14202712.66,3.0,0.0,0.0,0.0,0.0,0.0,9229589.34,8625784.43,8627006.34,Farmacêutico e Higiene,2022
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2023-12-31,Diretoria Estatutária,,,,,,3.92,5128631.62,231264.92,2447366.99,"O número de membros de cada órgão foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL- 2025-CVM/SEP. O valor da maior remuneração anual individual do Conselho de Administração foi apurado sem qualquer exclusão, considerando todas as remunerações reconhecidas no resultado, sendo que o membro do Conselho que teve a maior remuneração no exercício social encerrado em 31 de dezembro de 2022, exerceu suas funções na Companhia por 12 meses. O valor da menor remuneração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício, considerando que todos os membros exerceram seu cargo por [menos] de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",3.92,5804264.92,338836.62,0.0,0.0,,0.0,3391057.05,0.0,0.0,0.0,,59520.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",9593678.59,3.92,0.0,0.0,0.0,0.0,0.0,10506728.87,9819372.78,3391057.05,Farmacêutico e Higiene,2023
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2024-12-31,Diretoria Estatutária,,,,,,3.92,4770828.44,817887.77,2094370.82,"O número de membros de cada órgão foi apurado da forma especificada no OFÍCIO CIRCULAR/ANUAL- 2025-CVM/SEP. O valor da maior remuneração anual individual do Conselho de Administração foi apurado sem qualquer exclusão, considerando todas as remunerações reconhecidas no resultado, sendo que o membro do Conselho que teve a maior remuneração no exercício social encerrado em 31 de dezembro de 2022, exerceu suas funções na Companhia por 12 meses. O valor da menor remuneração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício, considerando que todos os membros exerceram seu cargo por [menos] de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 8.2 acima.",3.92,6079018.0,300692.88,0.0,0.0,,0.0,1810382.73,0.0,0.0,0.0,,19840.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",8209933.61,3.92,0.0,0.0,0.0,0.0,0.0,7814805.31,6795482.88,1810382.73,Farmacêutico e Higiene,2024
61.190.096/0001-92,2025-12-31,EUROFARMA LABORATÓRIOS S.A.,2025-12-31,Diretoria Estatutária,,,,,,,,,,,3.16,7872354.0,525443.26,0.0,0.0,,0.0,9984984.25,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2025-CVM/SEP, O número de membros do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",18382781.51,3.16,0.0,0.0,0.0,0.0,0.0,9984984.25,8682595.0,0.0,Farmacêutico e Higiene,2025
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2022-12-31,Conselho Fiscal,0.0,0.0,0.0,0.0,0.0,3.0,57960.0,57960.0,57960.0,,3.0,173880.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,173880.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Construção Civil, Mat. Constr. e Decoração",2022
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2022-12-31,Conselho de Administração,0.0,0.0,0.0,0.0,0.0,6.0,248400.0,248400.0,248400.0,,6.0,1490400.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1490400.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Construção Civil, Mat. Constr. e Decoração",2022
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2023-12-31,Conselho de Administração,0.0,0.0,0.0,0.0,0.0,6.0,248400.0,248400.0,248400.0,,6.0,1490400.0,0.0,0.0,0.0,NÃO HÁ,0.0,0.0,0.0,0.0,0.0,NÃO HÁ,0.0,0.0,0.0,,1490400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Construção Civil, Mat. Constr. e Decoração",2023
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2024-12-31,Conselho de Administração,0.0,0.0,0.0,0.0,0.0,6.0,180000.0,62100.0,160350.0,,6.0,1800000.0,0.0,0.0,0.0,NÃO HÁ,1800000.0,0.0,0.0,0.0,0.0,NÃO HÁ,0.0,0.0,1800000.0,,5400000.0,,,,,,,,,,"Construção Civil, Mat. Constr. e Decoração",2024
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2025-12-31,Conselho de Administração,,,,,,,,,,,6.0,2200000.0,0.0,0.0,0.0,0,1600000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,3800000.0,,,,,,,,,,"Construção Civil, Mat. Constr. e Decoração",2025
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2022-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,3.0,579600.0,579600.0,579600.0,,3.0,1738800.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1738800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Construção Civil, Mat. Constr. e Decoração",2022
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2023-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,3.0,579600.0,579600.0,579600.0,,3.0,1738800.0,0.0,0.0,0.0,NÃO HÁ,0.0,0.0,0.0,0.0,0.0,NÃO HÁ,0.0,0.0,0.0,,1738800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Construção Civil, Mat. Constr. e Decoração",2023
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2024-12-31,Diretoria Estatutária,,,,,,3.0,220000.0,144900.0,194966.66,,3.0,3600000.0,0.0,0.0,0.0,NÃO HÁ,3600000.0,0.0,0.0,0.0,0.0,NÃO HÁ,0.0,0.0,3600000.0,,10800000.0,,,,,,,,,,"Construção Civil, Mat. Constr. e Decoração",2024
61.351.532/0001-68,2025-12-31,AZEVEDO E TRAVASSOS S.A.,2025-12-31,Diretoria Estatutária,,,,,,,,,,,3.0,3600000.0,0.0,0.0,0.0,0,2600000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6200000.0,,,,,,,,,,"Construção Civil, Mat. Constr. e Decoração",2025
61.374.161/0001-30,2025-12-31,BAUMER S.A.,2022-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,6.0,88120.0,25581.0,37999.0,,6.0,3162619.65,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,3162619.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metalurgia e Siderurgia,2022
61.374.161/0001-30,2025-12-31,BAUMER S.A.,2023-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,6.0,112611.0,17198.0,43350.0,,6.0,3121196.82,301346.3,0.0,300920.14,não aplicável,0.0,0.0,0.0,0.0,0.0,não aplicável,0.0,0.0,0.0,não aplicavel,3723463.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metalurgia e Siderurgia,2023
61.374.161/0001-30,2025-12-31,BAUMER S.A.,2024-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,6.0,103140.96,29445.42,44688.85,,6.0,3217597.52,316004.0,0.0,341815.34,ASSISTENCIA MEDICA,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3875416.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metalurgia e Siderurgia,2024
61.374.161/0001-30,2025-12-31,BAUMER S.A.,2025-12-31,Diretoria Estatutária,0.0,0.0,0.0,0.0,0.0,,,,,,6.0,3286354.0,821588.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4107942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metalurgia e Siderurgia,2025
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2022-12-31,Conselho Fiscal,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2022
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2023-12-31,Conselho Fiscal,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2023
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2024-12-31,Conselho Fiscal,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2024
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2025-12-31,Conselho Fiscal,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2025
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2022-12-31,Conselho de Administração,,,,,,5.83,743166.66,450000.0,500771.43,,5.83,2546166.66,0.0,375000.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OF?CIO CIRCULAR/ANUAL-2024- CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ?b?) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",2921166.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2022
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2023-12-31,Conselho de Administração,,,,,,6.67,780000.0,480000.0,644800.0,,6.67,3498666.67,0.0,800000.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,"Conforme disposto no OF?CIO CIRCULAR/ANUAL-2024- CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ?b?) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",4298666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2023
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2024-12-31,Conselho de Administração,,,,,,7.17,780000.0,480000.0,694186.05,,7.17,3819333.34,0.0,1155666.67,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4975000.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2024
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2025-12-31,Conselho de Administração,,,,,,,,,,,8.0,3660000.0,0.0,1380000.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Extração Mineral,2025
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2022-12-31,Diretoria Estatutária,,,,,,8.58,10303752.05,1231601.5,3435771.42,,8.58,9196636.91,943040.83,0.0,0.0,-,0.0,5213960.95,0.0,14136732.65,0.0,Refere-se aos Incentivos de Longo Prazo Pagos,0.0,0.0,0.0,"Conforme disposto no OF?CIO CIRCULAR/ANUAL-2024- CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ?b?) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",29490371.34,8.58,0.0,0.0,0.0,0.0,639016.42,10066984.22,6711322.81,5213960.95,Extração Mineral,2022
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2023-12-31,Diretoria Estatutária,,,,,,9.0,4460567.71,1401657.79,3276715.52,,9.0,9510993.69,968221.15,0.0,0.0,-,0.0,5956197.8,0.0,13055027.06,0.0,Refere-se ao Incentivo de Longo Prazo estimado,0.0,0.0,0.0,"Conforme disposto no OF?CIO CIRCULAR/ANUAL-2024- CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ?b?) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",29490439.7,9.0,0.0,0.0,0.0,0.0,658174.94,10482486.89,7042491.26,5956197.8,Extração Mineral,2023
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2024-12-31,Diretoria Estatutária,,,,,,9.0,4415608.95,2805073.11,3172264.68,,9.0,10209999.99,1004349.79,0.0,0.0,-,0.0,7035019.99,0.0,10301012.33,0.0,Refere-se ao Incentivo de Longo Prazo estimado,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2024- CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",28550382.1,9.0,0.0,2190000.0,977678.57,1423500.0,631935.14,8851389.84,5900926.56,7035019.99,Extração Mineral,2024
61.409.892/0001-73,2025-12-31,COMPANHIA BRASILEIRA DE ALUMÍNIO,2025-12-31,Diretoria Estatutária,,,,,,,,,,,8.17,11696224.07,878271.17,0.0,0.0,,0.0,12020564.24,0.0,12061973.95,0.0,Refere-se ao Incentivo de Longo Prazo estimado.,0.0,0.0,0.0,,36657033.43,8.17,0.0,0.0,0.0,0.0,1334106.36,12020564.24,8222555.28,0.0,Extração Mineral,2025
61.486.650/0001-83,2025-12-31,DIAGNOSTICOS DA AMERICA S.A.,2022-12-31,Conselho de Administração,2.0,198,40.33,0.0,0.0,4.5,3540000.0,360000.0,1505556.0,"O valor da menor remuneração do Conselho de Administração foi apurado considerando que somente 4,50 membros exerceram suas funções no período de 12 meses no exercício de 2022.",4.5,6775000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"1) O valor da remuneração informado neste item difere do informado nas Demonstrações Financeiras devido a:(i) Plano de opção de ações: na DF os valores correspondem a todos os beneficiários do plano e não somente aos Administradores, caso do Formulário de referência.2) O número de membros de cada órgão apresentado neste formulário está em conforme disposto no Ofício Circular Anual CVM/SEP, e foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais.",6775000.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serviços médicos,2022
