CNPJ_Companhia,Data_Referencia,Versao,ID_Documento,NOME_COMPANHIA,Data_Inicio_Exercicio_Social,Data_Fim_Exercicio_Social,Total_Remuneracao,ORGAO_ADMINISTRACAO,Numero_Membros,TOTAL_REMUNERACAO_ORGAO,NUM_MEMBROS_TOTAL,REM_FIXA_SALARIO,REM_FIXA_BENEFICIOS,REM_FIXA_COMITES,REM_FIXA_OUTROS,Descricao_Outros_Remuneracoes_Fixas,REM_VAR_BONUS,REM_VAR_PLR,REM_VAR_REUNIOES,REM_VAR_OUTROS,REM_VAR_COMISSOES,Descricao_Outros_Remuneracoes_Variaveis,REM_POS_EMPREGO,REM_CESSACAO_CARGO,REM_ACOES_BLOCO3,Observacao,NUM_MEMBROS_INDIVIDUAL,REM_MAXIMA_INDIVIDUAL,REM_MINIMA_INDIVIDUAL,REM_MEDIA_INDIVIDUAL,NUM_MEMBROS_BONUS_PLR,BONUS_MIN,BONUS_MAX,BONUS_ALVO,BONUS_PAGO,PLR_MIN,PLR_MAX,PLR_ALVO,PLR_PAGO,ANO_REFER,UF_SEDE,SETOR_ATIVIDADE,CONTROLE_ACIONARIO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2022-01-01,2022-12-31,19631070.69,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO-CIRCULAR/ANUAL-2022-CVM/SEP o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2023-01-01,2023-12-31,17645637.72,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"O Conselho Fiscal está previsto no estatuto social, porém não foi instalado.",0.0,0.0,0.0,0.0,0.0,"O Conselho Fiscal está previsto no estatuto social, porém não foi instalado.",0.0,0.0,0.0,"O Conselho Fiscal está previsto no estatuto social, porém não foi instalado.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2023-01-01,2023-12-31,17645637.72,DIRETORIA ESTATUTÁRIA,7.0,13422296.87,7.0,6536201.76,681229.95,0.0,0.0,,0.0,6204865.16,0.0,0.0,0.0,,0.0,0.0,0.0,"Apesar de conceitualmente os valores pagos como incentivo de curto prazo serem considerados um bônus anual, estão cobertos pelo benefício fiscal da lei 10.101 que rege pagamentos de PLR. Por este,  motivo esse campo encontra-se preenchido e o de bônus encontra-se zerado.",7.0,7513149.63,1378967.7,2909695.44,7.0,127612.8,2732083.2,4038089.28,6204895.16,0.0,0.0,0.0,0.0,2023,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2023-01-01,2023-12-31,17645637.72,CONSELHO DE ADMINISTRAÇÃO,11.0,4223340.85,11.0,3517500.0,0.0,705840.85,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,684000.0,148424.18,383940.08,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2024-01-01,2024-12-31,24087384.2,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2024-01-01,2024-12-31,24087384.2,DIRETORIA ESTATUTÁRIA,7.0,18939384.2,7.0,7519779.65,873879.79,0.0,0.0,-,0.0,10545724.76,0.0,0.0,0.0,-,0.0,0.0,0.0,-,7.0,8640225.44,2519874.88,3807669.04,7.0,0.0,0.0,0.0,0.0,3257050.63,7237890.28,12059765.36,10088243.67,2024,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2024-01-01,2024-12-31,24087384.2,CONSELHO DE ADMINISTRAÇÃO,11.0,5148000.0,11.0,3510000.03,0.0,1637999.97,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,11.0,684000.0,378000.0,468000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2025-01-01,2025-12-31,23241382.32,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2025-01-01,2025-12-31,23241382.32,DIRETORIA ESTATUTÁRIA,7.0,18093382.32,7.0,8059790.41,873879.79,0.0,0.0,-,0.0,9159712.12,0.0,0.0,0.0,-,0.0,0.0,0.0,-,,,,,7.0,0.0,0.0,0.0,0.0,4121870.45,15238949.77,9159712.12,0.0,2025,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2025-01-01,2025-12-31,23241382.32,CONSELHO DE ADMINISTRAÇÃO,11.0,5148000.0,11.0,4260000.0,0.0,888000.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,-,,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,CE,Bebidas e Fumo,PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2022-01-01,2022-12-31,2031985.95,DIRETORIA ESTATUTÁRIA,3.0,1311985.95,3.0,1097019.39,110846.27,0.0,0.0,,0.0,104120.29,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.Em observância ao OFÍCIO CIRCULAR/ANUAL - 2023-CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia.",1.0,429466.18,429466.18,429466.18,3.0,0.0,0.0,0.0,104120.29,0.0,104120.29,104120.29,0.0,2022,SP,Comércio (Atacado e Varejo),PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2022-01-01,2022-12-31,2031985.95,CONSELHO DE ADMINISTRAÇÃO,5.0,720000.0,4.0,720000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL - 2022 - CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais. Em observância ao OFÍCIO CIRCULAR/ANUAL - 2022 - CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia.",4.0,180000.0,180000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,SP,Comércio (Atacado e Varejo),PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2023-01-01,2023-12-31,3555125.78,CONSELHO DE ADMINISTRAÇÃO,7.0,761688.0,4.0,761688.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais. Em observância ao OFÍCIO CIRCULAR/ANUAL - 2023-CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia.",4.0,190422.0,190422.0,190422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,SP,Comércio (Atacado e Varejo),PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2023-01-01,2023-12-31,3555125.78,DIRETORIA ESTATUTÁRIA,3.0,2793437.78,3.0,1911889.51,183471.65,0.0,0.0,,0.0,698076.62,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais. Em observância ao OFÍCIO CIRCULAR/ANUAL - 2023-CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia.",3.0,1244440.8,482092.16,931145.93,3.0,0.0,0.0,0.0,0.0,0.0,698076.62,698076.62,698076.62,2023,SP,Comércio (Atacado e Varejo),PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2024-01-01,2024-12-31,5633455.96,CONSELHO DE ADMINISTRAÇÃO,7.0,889496.0,4.0,885896.0,0.0,0.0,0.0,,0.0,0.0,0.0,3600.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais. Em observância ao OFÍCIO CIRCULAR/ANUAL - 2023-CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia.",4.0,221474.0,221474.0,222374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,SP,Comércio (Atacado e Varejo),PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2024-01-01,2024-12-31,5633455.96,DIRETORIA ESTATUTÁRIA,2.0,4743959.96,2.0,2049663.96,168989.6,0.0,0.0,,313127.14,2203639.0,0.0,8540.26,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais. Em observância ao OFÍCIO CIRCULAR/ANUAL - 2023-CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia.",2.0,1306312.11,1065019.25,2371979.98,2.0,1469092.96,2203639.44,1836366.2,313127.14,2203639.0,2203639.0,2203639.0,313127.14,2024,SP,Comércio (Atacado e Varejo),PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2025-01-01,2025-12-31,33987763.0,CONSELHO DE ADMINISTRAÇÃO,7.0,994776.0,4.0,994776.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"OFÍCIO CIRCULAR/ANUAL2025-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais. Em observância ao OFÍCIO CIRCULAR/ANUAL -2023-CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia",,,,,,,,,,,,,,2025,SP,Comércio (Atacado e Varejo),PRIVADO
41.096.674/0001-19,2025-12-31,7,154442,CANTU STORE S.A.,2025-01-01,2025-12-31,33987763.0,DIRETORIA ESTATUTÁRIA,2.0,32992987.0,2.0,2149116.36,181661.8,0.0,0.0,,30662208.84,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"OFÍCIO CIRCULAR/ANUAL2025-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais. Em observância ao OFÍCIO CIRCULAR/ANUAL -2023-CVM/SEP, não são considerados os encargos sociais que são ônus da Companhia.",,,,,2.0,1347023.19,30662208.84,30662208.84,0.0,0.0,0.0,0.0,0.0,2025,SP,Comércio (Atacado e Varejo),PRIVADO
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2023-01-01,2023-12-31,315000.0,CONSELHO DE ADMINISTRAÇÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2022CVM/SEP,,,,,,,,,,,,,,2023,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2023-01-01,2023-12-31,315000.0,DIRETORIA ESTATUTÁRIA,2.0,315000.0,1.0,315000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2022 CVM/SEP,,,,,,,,,,,,,,2023,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2024-01-01,2024-12-31,330000.0,DIRETORIA ESTATUTÁRIA,2.0,330000.0,1.0,330000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2023 CVM/SEP,,,,,,,,,,,,,,2024,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2024-01-01,2024-12-31,330000.0,CONSELHO DE ADMINISTRAÇÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2023 CVM/SEP,,,,,,,,,,,,,,2024,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2025-01-01,2025-12-31,670000.0,CONSELHO DE ADMINISTRAÇÃO,3.0,320000.0,1.0,320000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2024 CVM/SEP,,,,,,,,,,,,,,2025,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2025-01-01,2025-12-31,670000.0,DIRETORIA ESTATUTÁRIA,2.0,350000.0,1.0,350000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2024 CVM/SEP,,,,,,,,,,,,,,2025,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2022-01-01,2022-12-31,301000.0,CONSELHO DE ADMINISTRAÇÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2021 CVM/SEP,,,,,,,,,,,,,,2022,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.508.382/0001-46,2025-12-31,2,149561,RODOVIAS DO BRASIL HOLDING S.A.,2022-01-01,2022-12-31,301000.0,DIRETORIA ESTATUTÁRIA,2.0,301000.0,1.0,301000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros de cada órgão foi apurado da forma indicada no item 10.2.8.1.b do OFÍCIO CIRCULAR/ANUAL 2021 CVM/SEP,,,,,,,,,,,,,,2022,RJ,Serviços Transporte e Logística,PRIVADO HOLDING
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2023-01-01,2023-12-31,1472034.6,CONSELHO DE ADMINISTRAÇÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número total de membros de cada órgão (letra ""b"") corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.  O número de membros remunerados (letra ""c"") foi calculado respeitando esses mesmos critérios.",,,,,,,,,,,,,,2023,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2023-01-01,2023-12-31,1472034.6,DIRETORIA ESTATUTÁRIA,5.8,1472034.6,5.8,1320000.0,152034.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Sem remuneração variável.,0.0,0.0,0.0,"O número total de membros de cada órgão (letra ""b"") corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.  O número de membros remunerados (letra ""c"") foi calculado respeitando esses mesmos critérios.",,,,,,,,,,,,,,2023,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2023-01-01,2023-12-31,1472034.6,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2023,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2022-01-01,2022-12-31,1093953.68,CONSELHO DE ADMINISTRAÇÃO,3.42,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número total de membros de cada órgão (letra ""b"") corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.  O número de membros remunerados (letra ""c"") foi calculado respeitando esses mesmos critérios.",,,,,,,,,,,,,,2022,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2022-01-01,2022-12-31,1093953.68,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2022,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2022-01-01,2022-12-31,1093953.68,DIRETORIA ESTATUTÁRIA,3.0,1093953.68,2.25,975000.0,118953.68,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número total de membros de cada órgão (letra ""b"") corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.  O número de membros remunerados (letra ""c"") foi calculado respeitando esses mesmos critérios.",,,,,,,,,,,,,,2022,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2024-01-01,2024-12-31,2932000.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Companhia possui Conselho Fiscal e por isso não possui remuneração para o orgão.,0.0,0.0,0.0,0.0,0.0,A Companhia possui Conselho Fiscal e por isso não possui remuneração para o orgão.,0.0,0.0,0.0,A Companhia possui Conselho Fiscal e por isso não possui remuneração para o orgão.,,,,,,,,,,,,,,2024,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2024-01-01,2024-12-31,2932000.0,DIRETORIA ESTATUTÁRIA,7.0,2932000.0,7.0,2582000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2024-01-01,2024-12-31,2932000.0,CONSELHO DE ADMINISTRAÇÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,A Companhia não fixa pagamento anual para os membros do Conselho de Administração.,0.0,0.0,0.0,0.0,0.0,A Companhia não fixa pagamento anual para os membros do Conselho de Administração.,0.0,0.0,0.0,A Companhia não fixa pagamento anual para os membros do Conselho de Administração.,,,,,,,,,,,,,,2024,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2025-01-01,2025-12-31,3223000.0,CONSELHO DE ADMINISTRAÇÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2025-01-01,2025-12-31,3223000.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.570.356/0001-48,2025-12-31,8,152482,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,2025-01-01,2025-12-31,3223000.0,DIRETORIA ESTATUTÁRIA,6.0,3223000.0,6.0,3223000.0,0.0,0.0,0.0,Não possui outras remunerações fixas.,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,SP,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2023-01-01,2023-12-31,180.0,DIRETORIA ESTATUTÁRIA,3.0,60.0,3.0,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2023,RS,Serviços Transporte e Logística,PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2023-01-01,2023-12-31,180.0,CONSELHO DE ADMINISTRAÇÃO,3.0,120.0,3.0,120.0,0.0,0.0,0.0,Pro labore,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2023,RS,Serviços Transporte e Logística,PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2022-01-01,2022-12-31,180.0,CONSELHO DE ADMINISTRAÇÃO,3.0,120.0,3.0,120.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2022,RS,Serviços Transporte e Logística,PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2022-01-01,2022-12-31,180.0,DIRETORIA ESTATUTÁRIA,3.0,60.0,3.0,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2022,RS,Serviços Transporte e Logística,PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2024-01-01,2024-12-31,180.0,DIRETORIA ESTATUTÁRIA,3.0,60.0,3.0,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,RS,Serviços Transporte e Logística,PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2024-01-01,2024-12-31,180.0,CONSELHO DE ADMINISTRAÇÃO,4.0,120.0,4.0,120.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,RS,Serviços Transporte e Logística,PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2025-01-01,2025-12-31,180.0,CONSELHO DE ADMINISTRAÇÃO,4.0,120.0,4.0,120.0,0.0,0.0,0.0,Salário ou pró labore,0.0,0.0,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,RS,Serviços Transporte e Logística,PRIVADO
41.886.692/0001-02,2025-12-31,1,149044,CONCESSIONARIA ROTA DE SANTA MARIA S.A,2025-01-01,2025-12-31,180.0,DIRETORIA ESTATUTÁRIA,3.0,60.0,3.0,60.0,0.0,0.0,0.0,Salário ou pró labore,0.0,0.0,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,RS,Serviços Transporte e Logística,PRIVADO
42.150.391/0001-70,2025-12-31,5,154483,BRASKEM S.A.,2022-01-01,2022-12-31,60526422.98,CONSELHO FISCAL,5.0,1032000.0,5.0,1032000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,206400.0,206400.0,206400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,BA,Petroquímicos e Borracha,PRIVADO
42.150.391/0001-70,2025-12-31,5,154483,BRASKEM S.A.,2022-01-01,2022-12-31,60526422.98,DIRETORIA ESTATUTÁRIA,6.0,47435789.65,6.0,16555641.65,909397.73,0.0,0.0,,0.0,14325773.35,0.0,0.0,0.0,,453714.56,0.0,15191262.36,,6.0,22831950.37,2899454.63,7905964.94,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27937500.0,14325773.35,2022,BA,Petroquímicos e Borracha,PRIVADO
42.150.391/0001-70,2025-12-31,5,154483,BRASKEM S.A.,2022-01-01,2022-12-31,60526422.98,CONSELHO DE ADMINISTRAÇÃO,11.0,12058633.33,10.0,9116200.0,0.0,2942433.33,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,2504533.33,894000.0,1205863.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,BA,Petroquímicos e Borracha,PRIVADO
42.150.391/0001-70,2025-12-31,5,154483,BRASKEM S.A.,2023-01-01,2023-12-31,43246418.49,CONSELHO FISCAL,5.0,1063770.0,5.0,1063770.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,212400.0,212400.0,212400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,BA,Petroquímicos e Borracha,PRIVADO
